Latitude 43.9047  longitude -110.641  elevation 6887 ft  time zone 0
Sun alt range for positions:  -90 to  5
Times in UT

   Date      Time  	 S Az	 S Alt	 M Az	 M Alt	Phase	M SD 	S Dir	S Sky	S Illm	M Dir	M Sky	M Illm	T Illm
2019-08-18 01:55:00	284.42	  4.27	 80.44	-20.88	0.939	0.244	  2419	  2452	  4872	0.0000	0.0000	0.0000	  4872
2019-08-18 02:00:00	285.28	  3.42	 81.32	-20.01	0.939	0.244	  1519	  2175	  3694	0.0000	0.0000	0.0000	  3694
2019-08-18 02:05:00	286.13	  2.59	 82.19	-19.14	0.938	0.244	 822.4	  1862	  2684	0.0000	0.0000	0.0000	  2684
2019-08-18 02:10:00	286.99	  1.77	 83.06	-18.27	0.938	0.244	 351.7	  1513	  1865	0.0000	0.0000	0.0000	  1865
2019-08-18 02:15:00	287.85	  0.97	 83.92	-17.39	0.938	0.244	 98.27	  1146	  1244	0.0000	0.0000	0.0000	  1244
2019-08-18 02:20:00	288.71	  0.20	 84.78	-16.51	0.938	0.244	7.6655	 797.0	 804.7	0.0000	0.0000	0.0000	 804.7
2019-08-18 02:25:00	289.58	 -1.05	 85.63	-15.63	0.938	0.244	0.0000	 350.8	 350.8	0.0000	0.0000	0.0000	 350.8
2019-08-18 02:30:00	290.46	 -1.90	 86.48	-14.75	0.938	0.244	0.0000	 174.5	 174.5	0.0000	0.0000	0.0000	 174.5
2019-08-18 02:35:00	291.34	 -2.74	 87.32	-13.87	0.937	0.244	0.0000	 80.46	 80.46	0.0000	0.0000	0.0000	 80.46
2019-08-18 02:40:00	292.22	 -3.57	 88.16	-12.99	0.937	0.244	0.0000	 35.38	 35.38	0.0000	0.0000	0.0000	 35.38
2019-08-18 02:45:00	293.11	 -4.41	 88.99	-12.11	0.937	0.244	0.0000	 15.13	 15.13	0.0000	0.0000	0.0000	 15.13
2019-08-18 02:50:00	294.01	 -5.23	 89.83	-11.23	0.937	0.245	0.0000	6.3651	6.3651	0.0000	0.0000	0.0000	6.3656
2019-08-18 02:55:00	294.91	 -6.05	 90.66	-10.34	0.937	0.245	0.0000	2.6570	2.6570	0.0000	0.0000	0.0000	2.6575
2019-08-18 03:00:00	295.82	 -6.87	 91.49	 -9.46	0.937	0.245	0.0000	1.1059	1.1059	0.0000	0.0000	0.0000	1.1064
2019-08-18 03:05:00	296.74	 -7.68	 92.31	 -8.58	0.936	0.245	0.0000	0.4606	0.4606	0.0000	0.0000	0.0000	0.4611
2019-08-18 03:10:00	297.66	 -8.48	 93.14	 -7.69	0.936	0.245	0.0000	0.1924	0.1924	0.0000	0.0000	0.0000	0.1929
2019-08-18 03:15:00	298.59	 -9.27	 93.97	 -6.81	0.936	0.245	0.0000	0.0808	0.0808	0.0000	0.0000	0.0000	0.0813
2019-08-18 03:20:00	299.54	-10.06	 94.79	 -5.93	0.936	0.245	0.0000	0.0341	0.0341	0.0000	0.0000	0.0000	0.0346
2019-08-18 03:25:00	300.48	-10.84	 95.62	 -5.05	0.936	0.245	0.0000	0.0145	0.0145	0.0000	0.0000	0.0000	0.0150
2019-08-18 03:30:00	301.44	-11.62	 96.44	 -4.17	0.936	0.245	0.0000	0.0062	0.0062	0.0000	0.0000	0.0000	0.0068
2019-08-18 03:35:00	302.41	-12.38	 97.27	 -3.29	0.936	0.245	0.0000	0.0027	0.0027	0.0000	0.0000	0.0000	0.0032
2019-08-18 03:40:00	303.39	-13.14	 98.10	 -2.41	0.935	0.245	0.0000	0.0012	0.0012	0.0000	0.0000	0.0000	0.0018
2019-08-18 03:45:00	304.37	-13.89	 98.93	 -1.54	0.935	0.245	0.0000	0.0005	0.0005	0.0000	0.0002	0.0002	0.0012
2019-08-18 03:50:00	305.37	-14.63	 99.76	 -0.67	0.935	0.245	0.0000	0.0002	0.0002	0.0000	0.0004	0.0004	0.0012
2019-08-18 03:55:00	306.38	-15.36	100.59	  0.56	0.935	0.245	0.0000	0.0001	0.0001	0.0000	0.0009	0.0009	0.0015
2019-08-18 04:00:00	307.40	-16.08	101.43	  1.35	0.935	0.245	0.0000	0.0000	0.0000	0.0002	0.0012	0.0014	0.0019
2019-08-18 04:05:00	308.43	-16.79	102.27	  2.17	0.935	0.245	0.0000	0.0000	0.0000	0.0005	0.0015	0.0020	0.0025
2019-08-18 04:10:00	309.47	-17.49	103.11	  2.99	0.934	0.245	0.0000	0.0000	0.0000	0.0010	0.0018	0.0028	0.0033
2019-08-18 04:15:00	310.52	-18.18	103.96	  3.83	0.934	0.246	0.0000	0.0000	0.0000	0.0017	0.0021	0.0038	0.0043
2019-08-18 04:20:00	311.59	-18.86	104.81	  4.67	0.934	0.246	0.0000	0.0000	0.0000	0.0026	0.0023	0.0049	0.0054
2019-08-18 04:25:00	312.66	-19.53	105.66	  5.51	0.934	0.246	0.0000	0.0000	0.0000	0.0036	0.0025	0.0061	0.0066
2019-08-18 04:30:00	313.75	-20.19	106.52	  6.35	0.934	0.246	0.0000	0.0000	0.0000	0.0047	0.0027	0.0074	0.0079
2019-08-18 04:35:00	314.85	-20.84	107.39	  7.19	0.934	0.246	0.0000	0.0000	0.0000	0.0059	0.0029	0.0087	0.0092
2019-08-18 04:40:00	315.97	-21.47	108.26	  8.02	0.934	0.246	0.0000	0.0000	0.0000	0.0071	0.0030	0.0101	0.0106
2019-08-18 04:45:00	317.09	-22.09	109.14	  8.86	0.933	0.246	0.0000	0.0000	0.0000	0.0084	0.0031	0.0115	0.0120
2019-08-18 04:50:00	318.24	-22.70	110.02	  9.69	0.933	0.246	0.0000	0.0000	0.0000	0.0097	0.0033	0.0130	0.0135
2019-08-18 04:55:00	319.39	-23.29	110.91	 10.52	0.933	0.246	0.0000	0.0000	0.0000	0.0111	0.0034	0.0145	0.0150
2019-08-18 05:00:00	320.56	-23.87	111.81	 11.34	0.933	0.246	0.0000	0.0000	0.0000	0.0124	0.0035	0.0160	0.0165
2019-08-18 05:05:00	321.74	-24.44	112.72	 12.16	0.933	0.246	0.0000	0.0000	0.0000	0.0138	0.0037	0.0175	0.0180
2019-08-18 05:10:00	322.93	-24.99	113.63	 12.98	0.933	0.246	0.0000	0.0000	0.0000	0.0152	0.0038	0.0190	0.0195
2019-08-18 05:15:00	324.14	-25.53	114.55	 13.79	0.933	0.246	0.0000	0.0000	0.0000	0.0166	0.0039	0.0205	0.0210
2019-08-18 05:20:00	325.36	-26.05	115.49	 14.59	0.933	0.246	0.0000	0.0000	0.0000	0.0180	0.0040	0.0220	0.0225
2019-08-18 05:25:00	326.60	-26.55	116.43	 15.39	0.932	0.246	0.0000	0.0000	0.0000	0.0193	0.0041	0.0234	0.0239
2019-08-18 05:30:00	327.85	-27.04	117.38	 16.18	0.932	0.246	0.0000	0.0000	0.0000	0.0207	0.0042	0.0249	0.0254
2019-08-18 05:35:00	329.11	-27.51	118.34	 16.97	0.932	0.246	0.0000	0.0000	0.0000	0.0221	0.0043	0.0264	0.0269
2019-08-18 05:40:00	330.38	-27.97	119.31	 17.75	0.932	0.246	0.0000	0.0000	0.0000	0.0234	0.0044	0.0279	0.0284
2019-08-18 05:45:00	331.67	-28.40	120.29	 18.52	0.932	0.247	0.0000	0.0000	0.0000	0.0248	0.0045	0.0293	0.0298
2019-08-18 05:50:00	332.98	-28.82	121.28	 19.29	0.932	0.247	0.0000	0.0000	0.0000	0.0261	0.0046	0.0307	0.0312
2019-08-18 05:55:00	334.29	-29.23	122.29	 20.05	0.932	0.247	0.0000	0.0000	0.0000	0.0274	0.0047	0.0322	0.0327
2019-08-18 06:00:00	335.62	-29.61	123.31	 20.80	0.931	0.247	0.0000	0.0000	0.0000	0.0287	0.0048	0.0336	0.0341
2019-08-18 06:05:00	336.95	-29.97	124.34	 21.54	0.931	0.247	0.0000	0.0000	0.0000	0.0300	0.0049	0.0349	0.0354
2019-08-18 06:10:00	338.31	-30.31	125.38	 22.27	0.931	0.247	0.0000	0.0000	0.0000	0.0313	0.0050	0.0363	0.0368
2019-08-18 06:15:00	339.67	-30.64	126.43	 23.00	0.931	0.247	0.0000	0.0000	0.0000	0.0325	0.0051	0.0376	0.0381
2019-08-18 06:20:00	341.04	-30.94	127.50	 23.71	0.931	0.247	0.0000	0.0000	0.0000	0.0337	0.0052	0.0390	0.0395
2019-08-18 06:25:00	342.42	-31.23	128.59	 24.42	0.931	0.247	0.0000	0.0000	0.0000	0.0349	0.0053	0.0402	0.0407
2019-08-18 06:30:00	343.81	-31.49	129.68	 25.12	0.931	0.247	0.0000	0.0000	0.0000	0.0361	0.0054	0.0415	0.0420
2019-08-18 06:35:00	345.21	-31.73	130.80	 25.80	0.931	0.247	0.0000	0.0000	0.0000	0.0373	0.0055	0.0428	0.0433
2019-08-18 06:40:00	346.62	-31.95	131.92	 26.47	0.930	0.247	0.0000	0.0000	0.0000	0.0384	0.0056	0.0440	0.0445
2019-08-18 06:45:00	348.04	-32.15	133.06	 27.14	0.930	0.247	0.0000	0.0000	0.0000	0.0395	0.0057	0.0452	0.0457
2019-08-18 06:50:00	349.46	-32.33	134.22	 27.79	0.930	0.247	0.0000	0.0000	0.0000	0.0406	0.0058	0.0463	0.0468
2019-08-18 06:55:00	350.89	-32.48	135.40	 28.42	0.930	0.247	0.0000	0.0000	0.0000	0.0416	0.0058	0.0475	0.0480
2019-08-18 07:00:00	352.33	-32.61	136.59	 29.05	0.930	0.247	0.0000	0.0000	0.0000	0.0426	0.0059	0.0486	0.0491
2019-08-18 07:05:00	353.77	-32.72	137.79	 29.66	0.930	0.247	0.0000	0.0000	0.0000	0.0436	0.0060	0.0496	0.0501
2019-08-18 07:10:00	355.21	-32.81	139.02	 30.26	0.930	0.247	0.0000	0.0000	0.0000	0.0446	0.0061	0.0507	0.0512
2019-08-18 07:15:00	356.66	-32.88	140.26	 30.84	0.930	0.247	0.0000	0.0000	0.0000	0.0455	0.0062	0.0517	0.0522
2019-08-18 07:20:00	358.11	-32.92	141.51	 31.41	0.930	0.247	0.0000	0.0000	0.0000	0.0465	0.0062	0.0527	0.0532
2019-08-18 07:25:00	359.56	-32.94	142.79	 31.97	0.929	0.247	0.0000	0.0000	0.0000	0.0473	0.0063	0.0536	0.0541
2019-08-18 07:30:00	  1.01	-32.93	144.08	 32.51	0.929	0.247	0.0000	0.0000	0.0000	0.0482	0.0064	0.0546	0.0551
2019-08-18 07:35:00	  2.46	-32.91	145.39	 33.03	0.929	0.247	0.0000	0.0000	0.0000	0.0490	0.0065	0.0555	0.0560
2019-08-18 07:40:00	  3.91	-32.86	146.71	 33.54	0.929	0.247	0.0000	0.0000	0.0000	0.0498	0.0065	0.0563	0.0568
2019-08-18 07:45:00	  5.35	-32.79	148.05	 34.03	0.929	0.248	0.0000	0.0000	0.0000	0.0505	0.0066	0.0571	0.0576
2019-08-18 07:50:00	  6.80	-32.69	149.41	 34.50	0.929	0.248	0.0000	0.0000	0.0000	0.0513	0.0066	0.0579	0.0584
2019-08-18 07:55:00	  8.24	-32.58	150.79	 34.95	0.929	0.248	0.0000	0.0000	0.0000	0.0520	0.0067	0.0587	0.0592
2019-08-18 08:00:00	  9.67	-32.44	152.18	 35.39	0.929	0.248	0.0000	0.0000	0.0000	0.0526	0.0068	0.0594	0.0599
2019-08-18 08:05:00	 11.10	-32.28	153.59	 35.81	0.929	0.248	0.0000	0.0000	0.0000	0.0532	0.0068	0.0600	0.0605
2019-08-18 08:10:00	 12.52	-32.09	155.02	 36.20	0.928	0.248	0.0000	0.0000	0.0000	0.0538	0.0069	0.0607	0.0612
2019-08-18 08:15:00	 13.94	-31.89	156.46	 36.58	0.928	0.248	0.0000	0.0000	0.0000	0.0544	0.0069	0.0613	0.0618
2019-08-18 08:20:00	 15.34	-31.66	157.91	 36.94	0.928	0.248	0.0000	0.0000	0.0000	0.0549	0.0070	0.0618	0.0623
2019-08-18 08:25:00	 16.74	-31.41	159.38	 37.28	0.928	0.248	0.0000	0.0000	0.0000	0.0554	0.0070	0.0624	0.0629
2019-08-18 08:30:00	 18.13	-31.14	160.87	 37.59	0.928	0.248	0.0000	0.0000	0.0000	0.0558	0.0070	0.0629	0.0634
2019-08-18 08:35:00	 19.51	-30.86	162.36	 37.88	0.928	0.248	0.0000	0.0000	0.0000	0.0562	0.0071	0.0633	0.0638
2019-08-18 08:40:00	 20.88	-30.55	163.87	 38.16	0.928	0.248	0.0000	0.0000	0.0000	0.0566	0.0071	0.0637	0.0642
2019-08-18 08:45:00	 22.24	-30.22	165.40	 38.41	0.928	0.248	0.0000	0.0000	0.0000	0.0570	0.0071	0.0641	0.0646
2019-08-18 08:50:00	 23.59	-29.87	166.93	 38.63	0.928	0.248	0.0000	0.0000	0.0000	0.0573	0.0072	0.0644	0.0649
2019-08-18 08:55:00	 24.92	-29.50	168.47	 38.83	0.927	0.248	0.0000	0.0000	0.0000	0.0576	0.0072	0.0647	0.0652
2019-08-18 09:00:00	 26.24	-29.11	170.02	 39.01	0.927	0.248	0.0000	0.0000	0.0000	0.0578	0.0072	0.0650	0.0655
2019-08-18 09:05:00	 27.55	-28.70	171.58	 39.17	0.927	0.248	0.0000	0.0000	0.0000	0.0580	0.0072	0.0652	0.0657
2019-08-18 09:10:00	 28.85	-28.28	173.15	 39.30	0.927	0.248	0.0000	0.0000	0.0000	0.0582	0.0072	0.0654	0.0659
2019-08-18 09:15:00	 30.14	-27.84	174.72	 39.41	0.927	0.248	0.0000	0.0000	0.0000	0.0583	0.0073	0.0655	0.0660
2019-08-18 09:20:00	 31.41	-27.38	176.30	 39.50	0.927	0.248	0.0000	0.0000	0.0000	0.0584	0.0073	0.0656	0.0661
2019-08-18 09:25:00	 32.67	-26.90	177.88	 39.56	0.927	0.248	0.0000	0.0000	0.0000	0.0584	0.0073	0.0657	0.0662
2019-08-18 09:30:00	 33.91	-26.41	179.46	 39.59	0.927	0.248	0.0000	0.0000	0.0000	0.0585	0.0073	0.0657	0.0662
2019-08-18 09:35:00	 35.15	-25.90	181.05	 39.60	0.927	0.248	0.0000	0.0000	0.0000	0.0584	0.0073	0.0657	0.0662
2019-08-18 09:40:00	 36.36	-25.37	182.63	 39.59	0.926	0.248	0.0000	0.0000	0.0000	0.0584	0.0073	0.0656	0.0661
2019-08-18 09:45:00	 37.57	-24.83	184.22	 39.55	0.926	0.248	0.0000	0.0000	0.0000	0.0583	0.0072	0.0655	0.0660
2019-08-18 09:50:00	 38.76	-24.27	185.80	 39.49	0.926	0.248	0.0000	0.0000	0.0000	0.0582	0.0072	0.0654	0.0659
2019-08-18 09:55:00	 39.94	-23.70	187.37	 39.41	0.926	0.248	0.0000	0.0000	0.0000	0.0580	0.0072	0.0652	0.0657
2019-08-18 10:00:00	 41.10	-23.12	188.95	 39.30	0.926	0.248	0.0000	0.0000	0.0000	0.0578	0.0072	0.0650	0.0655
2019-08-18 10:05:00	 42.25	-22.52	190.51	 39.16	0.926	0.248	0.0000	0.0000	0.0000	0.0576	0.0072	0.0648	0.0653
2019-08-18 10:10:00	 43.39	-21.91	192.07	 39.00	0.926	0.248	0.0000	0.0000	0.0000	0.0573	0.0071	0.0645	0.0650
2019-08-18 10:15:00	 44.51	-21.29	193.63	 38.82	0.926	0.248	0.0000	0.0000	0.0000	0.0570	0.0071	0.0641	0.0646
2019-08-18 10:20:00	 45.63	-20.65	195.17	 38.62	0.926	0.248	0.0000	0.0000	0.0000	0.0567	0.0071	0.0638	0.0643
2019-08-18 10:25:00	 46.72	-20.00	196.70	 38.39	0.925	0.248	0.0000	0.0000	0.0000	0.0563	0.0071	0.0634	0.0639
2019-08-18 10:30:00	 47.81	-19.34	198.22	 38.14	0.925	0.248	0.0000	0.0000	0.0000	0.0559	0.0070	0.0629	0.0634
2019-08-18 10:35:00	 48.88	-18.67	199.73	 37.87	0.925	0.248	0.0000	0.0000	0.0000	0.0555	0.0070	0.0624	0.0629
2019-08-18 10:40:00	 49.95	-17.99	201.23	 37.57	0.925	0.248	0.0000	0.0000	0.0000	0.0550	0.0069	0.0619	0.0624
2019-08-18 10:45:00	 51.00	-17.29	202.72	 37.26	0.925	0.248	0.0000	0.0000	0.0000	0.0545	0.0069	0.0614	0.0619
2019-08-18 10:50:00	 52.03	-16.59	204.19	 36.92	0.925	0.248	0.0000	0.0000	0.0000	0.0539	0.0068	0.0608	0.0613
2019-08-18 10:55:00	 53.06	-15.87	205.64	 36.56	0.925	0.248	0.0000	0.0000	0.0000	0.0534	0.0068	0.0601	0.0607
2019-08-18 11:00:00	 54.08	-15.15	207.09	 36.19	0.925	0.248	0.0000	0.0001	0.0001	0.0528	0.0067	0.0595	0.0601
2019-08-18 11:05:00	 55.08	-14.42	208.51	 35.79	0.925	0.248	0.0000	0.0003	0.0003	0.0521	0.0067	0.0588	0.0596
2019-08-18 11:10:00	 56.08	-13.67	209.92	 35.37	0.924	0.248	0.0000	0.0007	0.0007	0.0514	0.0066	0.0581	0.0592
2019-08-18 11:15:00	 57.06	-12.92	211.32	 34.94	0.924	0.248	0.0000	0.0015	0.0015	0.0507	0.0065	0.0573	0.0593
2019-08-18 11:20:00	 58.04	-12.16	212.69	 34.48	0.924	0.248	0.0000	0.0034	0.0034	0.0500	0.0065	0.0565	0.0604
2019-08-18 11:25:00	 59.00	-11.40	214.06	 34.01	0.924	0.248	0.0000	0.0079	0.0079	0.0492	0.0064	0.0557	0.0641
2019-08-18 11:30:00	 59.96	-10.62	215.40	 33.52	0.924	0.248	0.0000	0.0185	0.0185	0.0485	0.0063	0.0548	0.0738
2019-08-18 11:35:00	 60.91	 -9.84	216.73	 33.02	0.924	0.248	0.0000	0.0436	0.0436	0.0476	0.0063	0.0539	0.0980
2019-08-18 11:40:00	 61.85	 -9.05	218.04	 32.50	0.924	0.247	0.0000	0.1034	0.1034	0.0468	0.0062	0.0530	0.1569
2019-08-18 11:45:00	 62.78	 -8.25	219.33	 31.96	0.924	0.247	0.0000	0.2465	0.2465	0.0459	0.0061	0.0520	0.2990
2019-08-18 11:50:00	 63.70	 -7.45	220.61	 31.40	0.923	0.247	0.0000	0.5904	0.5904	0.0450	0.0060	0.0510	0.6420
2019-08-18 11:55:00	 64.62	 -6.64	221.87	 30.84	0.923	0.247	0.0000	1.4176	1.4176	0.0441	0.0060	0.0500	1.4681
2019-08-18 12:00:00	 65.53	 -5.82	223.12	 30.25	0.923	0.247	0.0000	3.4027	3.4027	0.0431	0.0059	0.0490	3.4522
2019-08-18 12:05:00	 66.43	 -5.00	224.34	 29.66	0.923	0.247	0.0000	8.1340	8.1340	0.0421	0.0058	0.0479	8.1824
2019-08-18 12:10:00	 67.33	 -4.17	225.55	 29.05	0.923	0.247	0.0000	 19.25	 19.25	0.0411	0.0057	0.0468	 19.30
2019-08-18 12:15:00	 68.22	 -3.34	226.75	 28.43	0.923	0.247	0.0000	 44.72	 44.72	0.0401	0.0056	0.0457	 44.77
2019-08-18 12:20:00	 69.10	 -2.50	227.93	 27.79	0.923	0.247	0.0000	 100.5	 100.5	0.0390	0.0055	0.0446	 100.6
2019-08-18 12:25:00	 69.98	 -1.66	229.09	 27.14	0.923	0.247	0.0000	 214.0	 214.0	0.0379	0.0055	0.0434	 214.1
2019-08-18 12:30:00	 70.85	 -0.81	230.24	 26.49	0.922	0.247	0.0000	 418.7	 418.7	0.0368	0.0054	0.0422	 418.8
2019-08-18 12:35:00	 71.72	  0.41	231.37	 25.82	0.922	0.247	 21.34	 889.7	 911.0	0.0357	0.0053	0.0410	 911.1
2019-08-18 12:40:00	 72.59	  1.19	232.49	 25.14	0.922	0.247	 149.0	  1248	  1397	0.0346	0.0052	0.0397	  1397
2019-08-18 12:45:00	 73.45	  1.99	233.60	 24.44	0.922	0.247	 459.1	  1613	  2072	0.0334	0.0051	0.0385	  2072
2019-08-18 12:50:00	 74.31	  2.81	234.69	 23.74	0.922	0.247	 992.5	  1952	  2945	0.0322	0.0050	0.0372	  2945
2019-08-18 12:55:00	 75.16	  3.65	235.76	 23.03	0.922	0.247	  1747	  2255	  4003	0.0310	0.0049	0.0359	  4003
2019-08-18 13:00:00	 76.02	  4.50	236.83	 22.31	0.922	0.247	  2699	  2523	  5222	0.0298	0.0048	0.0346	  5222
2019-08-19 01:50:00	283.38	  4.87	 68.42	-25.50	0.887	0.244	  3156	  2628	  5784	0.0000	0.0000	0.0000	  5784
2019-08-19 01:55:00	284.23	  4.01	 69.39	-24.68	0.887	0.244	  2128	  2373	  4501	0.0000	0.0000	0.0000	  4501
2019-08-19 02:00:00	285.08	  3.16	 70.35	-23.85	0.886	0.244	  1284	  2084	  3368	0.0000	0.0000	0.0000	  3368
2019-08-19 02:05:00	285.94	  2.33	 71.30	-23.02	0.886	0.244	 653.6	  1759	  2412	0.0000	0.0000	0.0000	  2412
2019-08-19 02:10:00	286.80	  1.52	 72.24	-22.18	0.886	0.244	 251.7	  1401	  1652	0.0000	0.0000	0.0000	  1652
2019-08-19 02:15:00	287.66	  0.73	 73.17	-21.34	0.886	0.244	 56.33	  1033	  1090	0.0000	0.0000	0.0000	  1090
2019-08-19 02:20:00	288.53	 -0.46	 74.10	-20.49	0.885	0.244	0.0000	 533.0	 533.0	0.0000	0.0000	0.0000	 533.0
2019-08-19 02:25:00	289.40	 -1.32	 75.01	-19.64	0.885	0.245	0.0000	 284.0	 284.0	0.0000	0.0000	0.0000	 284.0
2019-08-19 02:30:00	290.27	 -2.17	 75.91	-18.79	0.885	0.245	0.0000	 137.1	 137.1	0.0000	0.0000	0.0000	 137.1
2019-08-19 02:35:00	291.15	 -3.01	 76.81	-17.93	0.885	0.245	0.0000	 61.94	 61.94	0.0000	0.0000	0.0000	 61.94
2019-08-19 02:40:00	292.04	 -3.85	 77.70	-17.07	0.884	0.245	0.0000	 26.87	 26.87	0.0000	0.0000	0.0000	 26.87
2019-08-19 02:45:00	292.93	 -4.68	 78.58	-16.20	0.884	0.245	0.0000	 11.38	 11.38	0.0000	0.0000	0.0000	 11.38
2019-08-19 02:50:00	293.83	 -5.51	 79.46	-15.34	0.884	0.245	0.0000	4.7581	4.7581	0.0000	0.0000	0.0000	4.7586
2019-08-19 02:55:00	294.73	 -6.33	 80.33	-14.47	0.884	0.245	0.0000	1.9767	1.9767	0.0000	0.0000	0.0000	1.9772
2019-08-19 03:00:00	295.64	 -7.15	 81.19	-13.60	0.884	0.245	0.0000	0.8197	0.8197	0.0000	0.0000	0.0000	0.8202
2019-08-19 03:05:00	296.56	 -7.96	 82.05	-12.72	0.883	0.245	0.0000	0.3404	0.3404	0.0000	0.0000	0.0000	0.3409
2019-08-19 03:10:00	297.49	 -8.76	 82.90	-11.85	0.883	0.245	0.0000	0.1419	0.1419	0.0000	0.0000	0.0000	0.1424
2019-08-19 03:15:00	298.42	 -9.56	 83.75	-10.97	0.883	0.245	0.0000	0.0595	0.0595	0.0000	0.0000	0.0000	0.0600
2019-08-19 03:20:00	299.37	-10.34	 84.60	-10.09	0.883	0.245	0.0000	0.0251	0.0251	0.0000	0.0000	0.0000	0.0256
2019-08-19 03:25:00	300.32	-11.13	 85.44	 -9.21	0.882	0.245	0.0000	0.0107	0.0107	0.0000	0.0000	0.0000	0.0112
2019-08-19 03:30:00	301.28	-11.90	 86.28	 -8.33	0.882	0.245	0.0000	0.0046	0.0046	0.0000	0.0000	0.0000	0.0051
2019-08-19 03:35:00	302.25	-12.67	 87.12	 -7.44	0.882	0.245	0.0000	0.0020	0.0020	0.0000	0.0000	0.0000	0.0025
2019-08-19 03:40:00	303.23	-13.43	 87.96	 -6.56	0.882	0.245	0.0000	0.0009	0.0009	0.0000	0.0000	0.0000	0.0014
2019-08-19 03:45:00	304.22	-14.18	 88.79	 -5.67	0.882	0.245	0.0000	0.0004	0.0004	0.0000	0.0000	0.0000	0.0009
2019-08-19 03:50:00	305.21	-14.92	 89.62	 -4.79	0.881	0.246	0.0000	0.0002	0.0002	0.0000	0.0000	0.0000	0.0007
2019-08-19 03:55:00	306.22	-15.65	 90.45	 -3.90	0.881	0.246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-08-19 04:00:00	307.25	-16.37	 91.29	 -3.02	0.881	0.246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-08-19 04:05:00	308.28	-17.09	 92.12	 -2.13	0.881	0.246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006
2019-08-19 04:10:00	309.32	-17.79	 92.95	 -1.25	0.880	0.246	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0007
2019-08-19 04:15:00	310.38	-18.48	 93.78	  0.05	0.880	0.246	0.0000	0.0000	0.0000	0.0000	0.0005	0.0005	0.0010
2019-08-19 04:20:00	311.44	-19.16	 94.61	  0.84	0.880	0.246	0.0000	0.0000	0.0000	0.0000	0.0008	0.0008	0.0013
2019-08-19 04:25:00	312.52	-19.83	 95.45	  1.66	0.880	0.246	0.0000	0.0000	0.0000	0.0002	0.0010	0.0012	0.0017
2019-08-19 04:30:00	313.62	-20.49	 96.28	  2.49	0.880	0.246	0.0000	0.0000	0.0000	0.0005	0.0013	0.0018	0.0023
2019-08-19 04:35:00	314.72	-21.14	 97.12	  3.34	0.879	0.246	0.0000	0.0000	0.0000	0.0010	0.0015	0.0025	0.0030
2019-08-19 04:40:00	315.84	-21.77	 97.96	  4.19	0.879	0.246	0.0000	0.0000	0.0000	0.0016	0.0017	0.0033	0.0038
2019-08-19 04:45:00	316.97	-22.40	 98.80	  5.05	0.879	0.246	0.0000	0.0000	0.0000	0.0024	0.0019	0.0042	0.0047
2019-08-19 04:50:00	318.11	-23.01	 99.65	  5.91	0.879	0.246	0.0000	0.0000	0.0000	0.0032	0.0020	0.0052	0.0057
2019-08-19 04:55:00	319.27	-23.60	100.50	  6.78	0.879	0.246	0.0000	0.0000	0.0000	0.0041	0.0021	0.0062	0.0067
2019-08-19 05:00:00	320.44	-24.18	101.36	  7.64	0.878	0.246	0.0000	0.0000	0.0000	0.0051	0.0023	0.0073	0.0078
2019-08-19 05:05:00	321.63	-24.75	102.22	  8.50	0.878	0.246	0.0000	0.0000	0.0000	0.0061	0.0024	0.0085	0.0090
2019-08-19 05:10:00	322.83	-25.30	103.08	  9.36	0.878	0.247	0.0000	0.0000	0.0000	0.0071	0.0025	0.0096	0.0101
2019-08-19 05:15:00	324.04	-25.84	103.95	 10.22	0.878	0.247	0.0000	0.0000	0.0000	0.0082	0.0026	0.0108	0.0113
2019-08-19 05:20:00	325.27	-26.36	104.83	 11.08	0.878	0.247	0.0000	0.0000	0.0000	0.0093	0.0027	0.0120	0.0125
2019-08-19 05:25:00	326.51	-26.87	105.71	 11.93	0.877	0.247	0.0000	0.0000	0.0000	0.0104	0.0028	0.0132	0.0137
2019-08-19 05:30:00	327.76	-27.36	106.60	 12.78	0.877	0.247	0.0000	0.0000	0.0000	0.0115	0.0029	0.0144	0.0149
2019-08-19 05:35:00	329.03	-27.83	107.49	 13.63	0.877	0.247	0.0000	0.0000	0.0000	0.0126	0.0030	0.0156	0.0161
2019-08-19 05:40:00	330.31	-28.29	108.40	 14.48	0.877	0.247	0.0000	0.0000	0.0000	0.0138	0.0031	0.0169	0.0174
2019-08-19 05:45:00	331.60	-28.73	109.31	 15.32	0.877	0.247	0.0000	0.0000	0.0000	0.0149	0.0032	0.0181	0.0186
2019-08-19 05:50:00	332.91	-29.15	110.23	 16.15	0.877	0.247	0.0000	0.0000	0.0000	0.0160	0.0033	0.0193	0.0198
2019-08-19 05:55:00	334.23	-29.55	111.16	 16.99	0.876	0.247	0.0000	0.0000	0.0000	0.0171	0.0034	0.0205	0.0210
2019-08-19 06:00:00	335.56	-29.93	112.09	 17.81	0.876	0.247	0.0000	0.0000	0.0000	0.0183	0.0034	0.0217	0.0222
