julianHr,MSky,MIllm,TIllm,tempc1,windmps1,rainmm1,vism1
438822,,,,-0.771117059430846,1.22893193042964,-0.323688807909715,0.405674900525622
438823,,,,-0.800791390569974,0.92789799484432,-0.243825264251255,0.39693626679541
438824,,,,-0.801742868413571,0.337129642117269,-0.226644883747817,0.421048957156471
438825,,,,-0.804119696873605,0.0960550227068576,-0.154355515067466,0.212939683326865
438826,,,,-0.825603633630386,0.516102619050672,0.0461814868834464,-0.281938043083043
438827,,,,-0.851508353191429,0.210379576318782,0.729198975553154,-1.75523022518207
438828,,,,-0.853700440519608,-0.204185592917859,0.862451732324059,-1.76807823871891
438829,,,,-0.785227008310782,-0.0331721071509649,0.987059838205337,-2.21888893222197
438830,,,,-0.858239273172453,-0.569960762552987,1.15069668053122,-2.72144467103524
438831,,,,-0.838610783352486,-0.865411667184813,0.253463213287716,-0.750840784551844
438832,,,,-0.760247563839165,-0.815326531584392,0.396597844613515,-0.748802209427429
438833,,,,-0.638388991486142,-0.376639899040853,0.567499004834673,-1.2612328431052
438834,,,,-0.553786707356281,-0.631236660862411,0.409893100232056,-1.28276581434765
438835,,,,-0.49664797586379,-0.459334754376174,0.0687059753861294,-0.40033690793257
438836,,,,-0.546697418424369,-0.896505256797036,0.479467555185476,-1.39592484685095
438837,,,,-0.545812257415461,-0.674639921044484,0.416815280492712,-1.077845201036
438838,,,,-0.502810405689199,-0.325455177872021,0.836977120804569,-2.39990090749883
438839,,,,-0.567847422884973,-0.496407827253675,0.185108046703604,-0.326434320633282
438840,,,,-0.598630849379525,-0.474782153013706,0.00272647205049314,-0.320161367759889
438841,,,,-0.691325074271807,-0.824446122804928,-0.153451345052676,-0.0966550060156182
438842,,,,-0.664724812874008,-0.52780552806196,-0.198454696452722,-0.0954083024617762
438843,,,,-0.618007648819142,-0.482024594090034,-0.407473263471814,0.40032546956386
438844,,,,-0.590024852796213,-0.395148759096615,-0.154271859648021,-0.277354472256146
438845,,,,-0.562596722360937,-0.214586374982972,-0.24121294690374,-0.192333064925688
438846,,,,-0.561708641429028,-0.953852640527386,-0.236434846743999,0.0101008070256226
438847,,,,-0.605438117279361,-1.27405001806752,-0.220588345960403,-0.0277780845258098
438848,,,,-0.608799711997865,-0.964339589796101,-0.227919932442103,-0.0675940749005254
438849,,,,-0.644892729396869,-1.11388256966676,-0.152924078207746,-0.0156327483400055
438850,,,,-0.664140195032606,-0.938662540465907,-0.0845834400142406,-0.0417214509348701
438851,,,,-0.589107532575407,-0.32432668606686,-0.069974185238949,-0.0462628658137937
438852,,,,-0.584815173319641,-0.670924385494827,-0.0894904549984388,-0.0446743859319736
438853,,,,-0.584231316723992,-0.669144254256806,-0.283114498504762,0.409067381396942
438854,,,,-0.592978339061653,0.0834837969050776,-0.107599577859583,0.00655325880542352
438855,,,,-0.579739508408746,0.127368911970503,-0.0999682637533267,-0.0263964943959377
438856,,,,-0.519881822586491,-0.147648623792582,-0.329189889395228,0.420654098337659
438857,,,,-0.482578781997593,-0.301338504101056,-0.309619634841266,0.395383483404981
438858,,,,-0.374480727515554,-0.247252397255135,-0.437084517320063,0.378489501987076
438859,,,,-0.382615152793871,-0.508090102153767,-0.39078114657568,0.235940976466559
438860,,,,-0.321775260082739,-0.557294894201035,-0.200381854109442,-0.295716086583997
438861,,,,-0.268900838000292,-0.460947339177834,0.796015875370045,-2.81447334944675
438862,,,,-0.216431932311565,0.080112336115585,0.612808812693499,-2.32088632352874
438863,,,,-0.305890723172257,-0.000125447369228476,0.536673374621093,-1.77975157361594
438864,,,,-0.303746520017316,0.157795001462023,-0.060295004827477,-0.279558203784886
438865,,,,-0.240236172040693,0.877637117076754,-0.0164131662031685,-0.58665213901692
438866,,,,-0.228661640963832,1.19141817423822,-0.393346911428601,0.198182181183583
438867,,,,-0.357203498784894,0.285568812789574,-0.401239353124551,0.29206964730283
438868,,,,-0.484980128866206,-0.754152470108444,-0.384536406281598,0.324841033468774
438869,,,,-0.475108314334589,-0.481115948210791,0.115632096759324,-1.02564938982765
438870,,,,-0.500714418017592,-0.909435884362219,0.20079024488247,-0.870755137144024
438871,,,,-0.51606903456812,-0.828576607168218,-0.0828145685764484,-0.205020331696528
438872,,,,-0.4327335282128,-0.307374467595887,-0.285559629237202,0.287574351543135
438873,,,,-0.396610630831208,0.277743271627578,0.00354483876102143,-0.33429875092798
438874,,,,-0.330539768764107,1.24562651958639,-0.267795583488891,0.27968786412679
438875,,,,-0.297101079765805,1.4954785697506,-0.143928507718419,0.153156198208704
438876,,,,-0.386712226044722,1.147710532214,-0.167576220035605,0.240690635241249
438877,,,,-0.442188362090907,1.27281336853814,-0.188790726803654,0.249079814607834
438878,,,,-0.486690388673794,1.39539348697093,-0.179214412672418,0.243445933154015
438879,,,,-0.622925649015311,-0.237436847725343,-0.212110379365058,0.41492454478862
438880,,,,-0.410470960729124,0.983605707025505,-0.229965803145276,0.428887527159529
438881,,,,-0.374230928367323,0.528961632539548,-0.15141043117286,0.267127953874875
438882,,,,-0.287444468365252,1.04468722446043,-0.139195793237046,0.202769599026693
438883,,,,-0.296172156741806,1.21782223636958,-0.190619743647485,0.276224559260079
438884,,,,-0.260731652492155,1.76027642033886,0.438457881738398,-1.39088046798057
438885,,,,-0.276934362483987,1.5162449494073,0.640256305386561,-2.0543651196157
438886,,,,-0.211254570085895,1.78617497923611,1.27659200285382,-3.19206044662575
438887,,,,-0.283437390866879,1.18098461866562,1.03289038315308,-2.42323673327141
438888,,,,-0.332921111938626,0.929168378084902,0.824026388744409,-1.87750807472908
438889,,,,-0.360846198221092,0.910127994370669,0.198126323564457,-0.658339647973238
438890,,,,-0.409717069035728,0.3968487757651,-0.102382329351469,0.0710888573912316
438891,,,,-0.372986830071281,0.791142038345495,-0.135886181419451,0.0267076586911189
438892,,,,-0.418747802456609,0.205579961505676,-0.273157236909209,0.0473495775829944
438893,,,,-0.486691119054776,-0.0153496680359576,-0.378779874210395,0.251382127717814
438894,,,,-0.448189772941682,0.366574248416387,-0.199299803978965,0.193738380534429
438895,,,,-0.444689296327563,0.198755069441134,-0.298182602717481,0.00176660119653074
438896,,,,-0.395691134901078,0.202430383263883,-0.359845330932479,0.192623582353625
438897,,,,-0.384196796989898,0.405203789981531,-0.294914459657761,0.0983999763614601
438898,,,,-0.421519965213082,0.489940063525305,-0.121885902229914,-0.321315336405025
438899,,,,-0.353946617370678,0.902266804640953,-0.227464602675077,-0.0780741102023466
438900,,,,-0.34053457619064,1.09818156423545,-0.168459625725125,-0.212920823337835
438901,,,,-0.427147397916105,0.38165176534215,-0.141839588073416,0.0165949932156191
438902,,,,-0.442002549040843,0.166519721066092,-0.13046458725223,0.222448000298043
438903,,,,-0.364528848881643,0.595382989905996,-0.324319262901658,0.109508363039106
438904,,,,-0.353637651233766,0.341674032327262,-0.277982728479367,0.0375332663883744
438905,,,,-0.341589194089864,0.114217326506712,-0.0871661002308991,-0.251362624751562
438906,,,,-0.339708511777487,-0.0259471881866904,-0.205678984624392,-0.116582463804858
438907,,,,-0.275603826056564,0.0191818340028622,0.804315384913293,-2.74537521978857
438908,,,,-0.302508488085466,-0.310660713459587,1.08086210336768,-3.15020817023228
438909,,,,-0.280772235755664,-0.528203656229991,0.957809594370443,-2.15321323420492
438910,,,,-0.292164362251401,-0.556176620148219,0.390238745812204,-0.402181233509717
438911,,,,-0.1656361594605,0.748559672943198,0.201459210410264,-0.355637992639193
438912,,,,-0.166447817939201,0.908902349032981,0.10291522034642,-0.104871078933616
438913,,,,-0.114624011882881,1.17548598745693,-0.0348155461638066,-0.164410983610006
438914,,,,-0.149875304177674,0.775308864644667,-0.249035508512749,0.241198940893117
438915,,,,-0.185742589226435,0.201604155131815,-0.343241933955605,0.219459154702959
438916,,,,-0.286846848251081,-0.222578816225035,0.00549592402676471,-0.281743719066391
438917,,,,-0.268956068990569,0.0784814755200902,-0.23464300322507,0.221261149502284
438918,,,,-0.253669070574865,0.226919955294795,0.306468450208232,-1.40794577775093
438919,,,,-0.271198558008259,0.0291601085813259,0.108976640972628,-0.577103107165236
438920,,,,-0.344608080073833,-0.293944676887027,-0.112929087243736,0.00147793868970997
438921,,,,-0.265884035327348,0.51020455515144,-0.0421967658597471,0.0412742429198383
438922,,,,-0.241047865842144,1.02201577888468,-0.112798729984133,-0.410719427153859
438923,,,,-0.131875087619839,2.09089480584693,0.627053255284638,-2.3644375489101
438924,,,,-0.209493996184786,1.88350209889836,0.765495529557903,-2.57412185296505
438925,,,,-0.243226147771819,2.02516071986726,1.20138065676866,-2.42020960522713
438926,,,,-0.354444893814664,1.29064268774952,0.610631508847625,-0.371567313721603
438927,,,,-0.516833698945227,0.289017350625489,-0.0272559258893103,-0.0258079051754978
438928,,,,-0.445225352442121,0.478686332803879,-0.175168611071777,0.32794506744887
438929,,,,-0.534883919359662,-0.533954070966367,-0.148505701034128,0.296295147573652
438930,,,,-0.407019841039126,1.03714498810993,-0.0917609478335724,0.355088399362161
438931,,,,-0.368942703891111,1.29889067868305,-0.202686980280818,0.311898660934153
438932,,,,-0.32439441320446,1.48632425734553,-0.21211705985861,0.340766283218148
438933,,,,-0.391125424517997,0.842656853568591,-0.212640146617761,0.365825537801625
438934,,,,-0.361215766555604,0.941933033473512,-0.190927218130691,0.292719955071012
438935,,,,-0.463818998247641,0.773225421568065,-0.184424276980359,0.27469310567304
438936,,,,-0.869049920983563,1.0509095170902,-0.423693888027947,0.443683153400094
438937,,,,-0.60085286493538,0.782777809272092,-0.187452143232795,0.275467799391663
438938,,,,-0.671387381594764,0.32016121502682,-0.15299262288069,0.213178670306595
438939,,,,-0.608306725770139,0.655522036081582,-0.234416236431693,0.455185391139323
438940,,,,-0.62397525488376,0.73767896767356,-0.238227822179809,0.455810800297243
438941,,,,-0.700760642039937,0.321469276184228,-0.158353261045398,0.270414832532884
438942,,,,-0.724520390285412,0.36324464134358,-0.145169356174753,0.261372627610755
438943,,,,-0.705615188948972,0.918323968518875,-0.481229872741826,0.458639180077513
438944,,,,-0.766429496832728,0.574056389290735,-0.465370239111409,0.394060718457753
438945,,,,-0.805050157360159,0.218957876474156,-0.414789101568153,0.366727843463775
438946,,,,-0.739124885950801,0.508415806830717,-0.299834052006545,0.365621863379818
438947,,,,-0.740081398471464,0.548844519760943,-0.157677981048594,0.187299418950302
438948,,,,-0.743999277986838,0.220125561373381,0.131534252822701,-0.531933420615555
438949,,,,-0.735468430560621,0.777262117293728,0.0273721502815753,-0.284059834166763
438950,,,,-0.692085665639683,0.855913803114005,0.288091409548674,-0.895755633544099
438951,,,,-0.702544572637809,0.198009486122285,0.73723189775477,-2.13328293726259
438952,,,,-0.6541981245311,0.0448582933594794,0.951912052753011,-2.8159922934439
438953,,,,-0.624547915477452,-0.236799292565599,1.03260681123663,-2.81416164362529
438954,,,,-0.57027965768071,-0.38423889818115,1.08146914683239,-2.9274219633448
438955,,,,-0.51563738174347,-0.596543958614224,1.07799590908087,-3.17365195103176
438956,,,,-0.447278860845459,-0.342514920022076,1.02894130083328,-3.03278759067163
438957,,,,-0.309464561357942,0.595321667325019,0.779086871354554,-2.77468906524018
438958,,,,-0.258596847771241,1.00801438446265,0.311154242021912,-1.13681571399147
438959,,,,-0.294989232643424,0.938701583096336,0.121957376935972,-0.873685032383268
438960,,,,-0.364700632343784,0.599700113178226,0.533347963738483,-2.23038065047555
438961,,,,-0.445986120973505,0.161083013168741,0.711724169345064,-2.65161064943145
438962,,,,-0.423352709780177,-0.0744706848092281,0.912283083532913,-2.66866454552515
438963,,,,-0.510608450284006,-0.283481228365469,0.926915804458875,-3.02142287100261
438964,,,,-0.555097294070818,-0.435811769597194,0.959476844827248,-3.01740294033768
438965,,,,-0.568104101119747,-0.912542184947133,0.831726209689655,-2.73318040916874
438966,,,,-0.677839551687625,-0.88820948192878,0.466415272076393,-1.57792213616199
438967,,,,-0.694907226832724,-1.34285296988941,0.823241497289793,-2.44333354252831
438968,,,,-0.680131714828205,-1.0624316430923,0.652957629831288,-2.32956970411036
438969,,,,-0.679264554674582,-1.11087471847981,0.519252533720596,-1.96385905305133
438970,,,,-0.665960476986316,-0.83741063144555,0.930192559157022,-2.82106483474966
438971,,,,-0.698514258403072,-1.06834382560564,0.570088582193542,-2.06250265062841
438972,,,,-0.816229225119039,-1.08590118119991,0.139710156115211,-1.08536593862592
438973,,,,-0.898522309531654,-1.00629487057447,0.14984269907303,-0.904197165257594
438974,,,,-1.01294907902203,-1.45040406309934,-0.378930025000312,0.246602497916291
438975,,,,-0.946771653135513,-0.888490147312136,-0.128818934648238,-0.473126974075553
438976,,,,-0.799893561497351,-0.92159552478814,-0.338120568621397,0.110084608669176
438977,,,,-0.7037229410695,-1.27140883607053,-0.442568300717404,0.422522624674318
438978,,,,-0.619609136747692,-1.23536021698158,-0.246143119365898,-0.0183107348213238
438979,,,,-0.566981471246903,-1.12455078003077,-0.212463624906331,-0.0429155067496758
438980,,,,-0.542280731696423,-0.0776837848833871,-0.250477010585631,0.46350081252934
438981,,,,-0.561472764643338,-0.228810752258721,-0.226894467442982,0.476009157498035
438982,,,,-0.554892066039544,-0.128576781795718,-0.0816740833180726,0.135149132735816
438983,,,,-0.639102484458785,-0.152892332644228,-0.0534583064847241,0.0252831872662172
438984,,,,-0.733220797207318,-0.233449299532095,-0.00204618693766898,-0.170811424084882
438985,,,,-0.810212500718904,-0.126503098374993,-0.0515990616435525,-0.0277401095498571
438986,,,,-0.882606490264785,-0.309433694788854,-0.151366181896959,0.272112751942256
438987,,,,-0.933618674764813,-0.713965829620901,0.0929904379069144,-0.214048331681624
438988,,,,-1.03968570335138,-0.801089850386798,0.100417068841622,-0.329159675957821
438989,,,,-0.924566470106013,-0.246758441791248,0.0566333966237017,-0.327882777804219
438990,,,,-0.838809796533711,-0.0767272613464298,1.21744525821343,-2.780475012799
438991,,,,-0.742463342259742,-0.286258261647928,1.34138752560396,-2.832805407582
438992,,,,-0.759198182729805,-0.370808271940318,1.04720444941751,-2.56536929491669
438993,,,,-0.734403376276377,-0.109407060498819,1.18331307813003,-3.15811426130787
438994,,,,-0.622431210446572,0.828855810553062,1.2417186455051,-3.14853629714573
438995,,,,-0.627996233666592,0.7553436305044,1.03075403990566,-2.72589727496706
438996,,,,-0.794714037840409,-0.253629940589258,0.446376898567209,-1.22935148264714
438997,,,,-0.845290290396394,0.0217705609812528,0.123581201090534,-0.410609787339577
438998,,,,-0.879172195666016,-0.0334641739743468,0.281611944064065,-0.67224710541782
438999,,,,-0.87815521915753,-0.245259532477127,1.1338163552254,-2.67069046840376
439000,,,,-0.786954504974784,-0.134645536575599,0.368898514367366,-1.11172143069556
439001,,,,-0.688990658427077,-0.432513637561645,-0.203877745747996,0.443331698216742
439002,,,,-0.645155926044269,-0.612900912525413,-0.269004837964245,0.449843609784334
439003,,,,-0.551046726627771,0.0883104740798903,-0.19538388888392,0.421568246353654
439004,,,,-0.537279416882962,-0.00716921526097961,-0.221848989635081,0.412021829219753
439005,,,,-0.553775666590846,0.422102734198034,-0.226179530091282,0.442766717612444
439006,,,,-0.512823507353784,0.0366381040198097,-0.216893874178579,0.429005940204127
439007,,,,-0.788549372947568,-0.513117092013058,-0.202183861815106,0.399363964115306
439008,,,,-1.01930443464623,-0.387333720820497,-0.0436026510012414,-0.0149212770226195
439009,,,,-1.12309398927175,-0.60996080908698,-0.0494209810241094,-0.00496086037933247
439010,,,,-1.22591229587007,-0.477118588668399,-0.247746211561985,0.475394567311593
439011,,,,-1.38732510300191,-0.569430581054535,-0.0612712585229753,-0.00148140525276702
439012,,,,-1.36554972457922,-0.232855664495005,-0.228723082100896,0.452316240840379
439013,,,,-1.45672425276475,-0.0612409518506984,-0.252277724298498,0.425589694288388
439014,,,,-1.46190571082179,-0.570392086428087,-0.123269390471826,-0.116094248976535
439015,,,,-1.48648151858374,0.167905612899423,-0.0919917039255152,-0.0345054843149272
439016,,,,-1.4841250346864,-0.271424904183905,-0.278117757625408,0.445622949937397
439017,,,,-1.38993507023793,-0.151229615338517,-0.0583117114559992,-0.0165492035823599
439018,,,,-1.36160183646979,-0.884554708301885,-0.0526357717039474,-0.0474333163145802
439019,,,,-1.22831225743476,-0.166487060075286,-0.161403699810123,0.253669344689839
439020,,,,-1.2412901014203,-0.866282457785752,-0.0555485775836849,0.0332392382808951
439021,,,,-1.13723962899572,-0.775150664657429,-0.143434597143716,0.254523752396407
439022,,,,-1.08425786673974,-0.484721694061916,-0.163915882340963,-0.103666394130486
439023,,,,-1.09121822702169,-1.07313555867276,-0.10374891054939,-0.0706863649305996
439024,,,,-1.03279544453125,-0.966790235731323,0.0134570920797767,-0.0503032669023562
439025,,,,-0.877488489066265,-0.910218417189492,-0.109959828782871,-0.0464339822445025
439026,,,,-0.766985013453219,-0.801597329473042,0.0018436825564921,0.210396715888543
439027,,,,-0.762333531542817,-0.942670534292284,-0.179462835984208,0.374257015673697
439028,,,,-0.699028878411148,-0.528225174318258,-0.115484396417814,0.210326103227926
439029,,,,-0.660120870588077,-0.662988736456092,-0.0598375397695013,0.00776265108457024
439030,,,,-0.695601674719475,-0.934619365392959,0.00949002395737645,-0.057196991355342
439031,,,,-0.662314082701506,-0.544430205669675,-0.241317185702216,0.157198046289761
439032,,,,-0.714293402887339,-0.7293192508981,-0.114928203857754,-0.0912436152517155
439033,,,,-0.731980717288839,-1.1335848883942,-0.178056820283323,-0.0180245733640542
439034,,,,-0.695225290463709,-0.834462514958585,-0.120729458199211,-0.178535894831665
439035,,,,-0.720005560379711,-1.0204628874392,-0.202153994807643,-0.0950914866138038
439036,,,,-0.670124154353143,-0.750063809263385,-0.221384976695682,-0.0685397486198368
439037,,,,-0.662788455158918,-0.776053697343519,-0.319871398630409,0.226394754325413
439038,,,,-0.675396617199781,-0.581878231249724,-0.0840286636567409,-0.34314935161306
439039,,,,-0.639777672474631,-0.441838225278346,-0.1079475716601,-0.311631458102102
439040,,,,-0.659954207555643,-0.973712792431631,0.175738120975918,-0.823319440312598
439041,,,,-0.582354659406234,-0.508302358606278,-0.089993798684038,-0.263295459799487
439042,,,,-0.583506428826516,-0.352728915218515,-0.206950514214033,0.12254291069217
439043,,,,-0.630021860309386,-0.919017160488987,-0.241862149560021,0.184948949323351
439044,,,,-0.506754538154809,0.0964726496543952,-0.14481705394584,-0.0391446040993808
439045,,,,-0.387671268623374,0.403532670992474,-0.115385398222007,-0.146881776206133
439046,,,,-0.198639091607795,1.90789640437107,-0.268098259814095,-0.0765845166462526
439047,,,,-0.196644129410132,1.40970684436718,-0.369725725303565,0.220349731490483
439048,,,,-0.23069818210825,1.00960620164484,-0.0562692434500367,-0.120476656957453
439049,,,,-0.114197193361203,1.69963051784064,0.0386297443946485,-0.103562025243369
439050,,,,-0.0347003041125941,2.0459849272938,0.00192798826473201,-0.166070672749132
439051,,,,0.0700603278295822,2.05058243016661,-0.0208770299023464,-0.142554985818877
439052,,,,0.221084332688464,2.94392452518229,-0.228246676798407,0.334405048970485
439053,,,,0.213708626521082,2.89068336920708,-0.256008965949189,0.367858062712031
439054,,,,0.32175440354812,3.84762754165778,-0.314611716270102,0.428186375373752
439055,,,,0.29833642270983,3.8841382494553,-0.30826397974771,0.400119312275328
439056,,,,0.210702703021954,4.0672814816941,-0.268517589434372,0.372234116921299
439057,,,,0.0430766192027649,4.18598998532018,-0.226385805573838,-0.213578217595357
439058,,,,0.0617928356080266,3.7356951718247,-0.393385182040161,0.401707375499089
439059,,,,0.00356496453747114,3.01411170317435,-0.389138089284288,0.393728704993887
439060,,,,0.00323498165784067,3.04012295263375,-0.394481087862813,0.389091676440927
439061,,,,-0.139149153620346,2.30747832900114,-0.415389124173101,0.387834573628208
439062,,,,-0.164117003907339,2.12919338549539,-0.398872993272556,0.386722820892332
439063,,,,-0.149042660498058,2.04018546255482,-0.387490420552549,0.374696491575116
439064,,,,-0.156730529635086,1.71637293036478,-0.369516081957115,0.380829946258189
439065,,,,-0.257714772235835,1.0200815220112,-0.296625264384863,0.444307367662071
439066,,,,-0.362966423694203,0.338962117281921,-0.241737227672467,0.362509731343761
439067,,,,-0.339386024094709,0.314503891342458,-0.23840884934848,0.379978198944006
439068,,,,-0.266074561318343,0.434219617164064,-0.20279841751232,0.373473180847461
439069,,,,-0.138445960636794,1.17426780629102,-0.2224701085465,0.396224252836656
439070,,,,-0.136853239625558,0.96257072279711,-0.233881523847502,0.427250814074942
439071,,,,-0.118275267699638,0.442551071202768,-0.206335894384873,0.442513178156727
439072,,,,-0.115541554518614,0.207626246254272,-0.208697284625816,0.441455672039434
439073,,,,-0.0943919817697881,0.778124646588963,-0.170225784223129,0.302394787159818
439074,,,,-0.08870465606642,0.874076516006728,0.610420868228903,0.137247886868654
439075,,,,-0.11107839743131,1.07567933969541,0.0677326249473954,0.0387587406390424
439076,,,,-0.187952793914655,0.398145213704234,0.0629674970760291,0.0902170023332995
439077,,,,-0.237716747981551,0.289499380031849,0.159883731405998,0.0759762712130931
439078,,,,-0.209380022650212,1.0425069196215,0.234640397217468,0.0736488159351079
439079,,,,-0.34894106367016,0.756409689790903,0.219592008511439,0.069940425353296
439080,,,,-0.538626158771476,0.0151122538354704,0.0594539744636406,-0.0915339518668819
439081,,,,-0.69795115623908,-0.372321715729906,0.895870627739124,-1.79329474011284
439082,,,,-0.825816029358497,-0.793038618556538,0.838368920155032,-2.25578101989326
439083,,,,-0.730965737224076,-0.120121839570915,0.915109737952037,-1.72097547060036
439084,,,,-0.748409630121943,0.658223468738945,1.890924070672,-2.7075541762929
439085,,,,-0.529545410383414,3.54685375331722,1.65586564269614,-2.87423356260801
439086,,,,-0.536893154603923,3.87132227923372,1.90417477209471,-3.62142218153819
439087,,,,-0.532455373870571,4.16247849262678,2.39105145230738,-3.7149077783767
439088,,,,-0.545886631012104,4.28121118376829,1.83195201440747,-4.10989898934079
439089,,,,-0.590684525128324,4.11983379938043,1.61917310332142,-3.74752903451948
439090,,,,-0.536631901790987,5.00395096347946,1.52859428141173,-3.66220455227892
439091,,,,-0.561729537062574,5.04815112553254,1.37983782467169,-3.36477322873805
439092,,,,-0.633065195607934,4.75288630542413,1.28505938106874,-3.08440334364562
439093,,,,-0.679757334362692,4.53667713886181,1.12958934824406,-2.66848731150943
439094,,,,-0.680669086756057,4.17093735754631,1.59922818341137,-3.78037863886252
439095,,,,-0.702743619321257,3.76428240016304,1.28545186947337,-3.03484252125995
439096,,,,-0.634473006536611,4.39017367636423,1.08283001243116,-2.57752194422656
439097,,,,-0.523094145001543,4.76451897768956,1.28585426764639,-3.08776110344191
439098,,,,-0.542768132423433,4.34327914227413,0.53189257063238,-0.997776347667392
439099,,,,-0.643878309301308,3.47298492336978,0.343591458442568,-0.538055589538252
439100,,,,-0.627626562809694,2.9795799347688,0.429520986772749,-0.40896008042477
439101,,,,-0.702793568626181,2.7952723429047,-0.00842875807947372,0.206951037435977
439102,,,,-0.821578475363943,2.35783092663594,-0.240073538945895,0.512496564787368
439103,,,,-0.885960389626379,2.52983051446525,-0.301981456802967,0.540618842452391
439104,,,,-1.07256733692518,1.83858362305275,-0.278755059896839,0.487375742386604
439105,,,,-1.3531232319707,0.571302346064437,-0.193226005696496,0.465558649611891
439106,,,,-1.49303673516209,0.333313383320266,0.0567545826849791,0.162680831467763
439107,,,,-1.59537443367308,0.159571263700223,0.0782282879005002,0.150265791151361
439108,,,,-1.75649673306551,-0.106523708736067,0.118549733261552,0.0490789041150026
439109,,,,-1.8092101130061,0.581260684784774,0.0345550817208351,0.156944860966567
439110,,,,-1.92233869445231,0.404083508431402,-0.0187984334493132,0.194334690390359
439111,,,,-2.09160134801443,0.32002201894952,-0.177063060707841,0.330817831735671
439112,,,,-2.31335880529811,-0.455610377635722,-0.265672460309131,0.438317288262696
439113,,,,-2.32123464896368,0.169032526035379,-0.30156096664092,0.500055952100091
439114,,,,-2.38678650108981,1.09146085023801,-0.323378272902814,0.524122253294072
439115,,,,-2.38988350703872,0.85529193191282,-0.336915372730668,0.501774072706395
439116,,,,-2.50366072844782,0.594550285416129,-0.307505299663015,0.482909887909015
439117,,,,-2.65386107159345,0.733958723331106,-0.150163674726989,0.0680854081425505
439118,,,,-2.6594108127575,0.789678632274413,-0.277319552530157,0.383984556084462
439119,,,,-2.45022134867808,0.64320463670192,-0.188971934737856,0.207952118047533
439120,,,,-2.14065048913727,0.66992264767268,-0.212169820922401,0.230703907720768
439121,,,,-1.81556682028362,0.600029677454043,-0.309242513532904,0.508789379987183
439122,,,,-1.58302777382842,0.379401278327104,-0.311187835585501,0.556032722680043
439123,,,,-1.48059836291847,0.0207442506407214,-0.298510955160968,0.548523840189424
439124,,,,-1.34765036482576,-0.342220687785423,-0.273836291726658,0.556548382876666
439125,,,,-1.2268405358899,-0.123988861726418,-0.282296637172823,0.545753011657249
439126,,,,-1.26510391882423,-0.222641504404505,-0.263756258166703,0.535106146000164
439127,,,,-1.4583306504874,-0.719006404726614,-0.186866286307684,0.41347183939598
439128,,,,-1.71866601642453,-0.738597958658591,-0.215929196831216,0.419685339910931
439129,,,,-1.94869942167441,-0.795992647547052,-0.235567438401027,0.445184878483807
439130,,,,-1.93383843342436,-0.754302013490667,-0.234985881235767,0.464458056649891
439131,,,,-1.80646370031333,-0.211735276680683,-0.246771756900127,0.413385764786602
439132,,,,-1.77548016367841,-0.323867105955434,0.0224094043572466,-0.0923859132576736
439133,,,,-1.71646973475212,-0.970601628092435,-0.0055600079285547,-0.37541005921441
439134,,,,-1.71121360965388,-1.09585690040098,0.796222907921868,-2.45555306504205
439135,,,,-1.7302137314087,-1.04477947139186,0.666664411831283,-2.37098617365325
439136,,,,-1.70515483265414,-0.962831282515555,0.731527235960294,-2.43132316936839
439137,,,,-1.64970083765544,-0.488030726470802,0.71017808248634,-1.90230146223023
439138,,,,-1.60914740499171,-0.230980583486895,0.563526312451239,-1.63791745318369
439139,,,,-1.61545515975298,-0.247358447453363,0.371438993683715,-1.08501603873021
439140,,,,-1.57142311671995,-0.0602911336119554,0.52674709304361,-1.51529043548902
439141,,,,-1.5695434656746,-0.200977493973691,0.747280858926686,-1.93067796438465
439142,,,,-1.58446818176808,-0.445132038759932,0.949597877743109,-2.62716627082676
439143,,,,-1.50003898317646,-0.592717624290018,1.10382872215576,-2.94242805028517
439144,,,,-1.42722330285708,-0.848972165290357,0.425350178705772,-1.31496319622238
439145,,,,-1.28982030463247,-0.980688340937522,0.435488449912534,-1.05822206170824
439146,,,,-1.29006433307516,-0.67387515525511,0.584275108380985,-1.32251098528407
439147,,,,-1.24838714081203,-0.68982614217242,0.338026566999808,-0.532038418800841
439148,,,,-1.12583693310079,-0.29452371924289,0.224333431590244,-1.09130551665404
439149,,,,-1.04309446925783,0.285532100006636,0.238503197593591,-1.03143178030562
439150,,,,-0.968696161736335,0.925005745524268,-0.105568178104585,-0.541776182640822
439151,,,,-0.991442968224798,0.557134076521555,0.179808676228576,-1.31054719575316
439152,,,,-1.03040032634482,0.60068188575875,-0.24413374263272,-0.208880802852449
439153,,,,-1.05541950481699,0.498214585094784,0.193618441034109,-1.30329214456473
439154,,,,-1.07508702068746,0.211020454130035,0.368597468429653,-1.78834889461293
439155,,,,-1.09347646470992,-0.357233104874698,0.930225485480861,-2.88354178085861
439156,,,,-1.11902636552228,-0.300142920258722,0.880813884716304,-2.93934994959106
439157,,,,-1.07835425598186,0.077360173358231,0.779984239282616,-2.69433019045192
439158,,,,-1.12388639145469,-0.340090443596011,0.905720163151999,-2.81719353025931
439159,,,,-1.104374757293,-0.369513572696192,1.05532704884687,-3.10491375731424
439160,,,,-1.07649070521855,-0.404475587071576,1.27733098450384,-3.54517315304636
439161,,,,-1.03299840548337,-0.275560084836444,1.1882899434242,-3.27140933128801
439162,,,,-0.986601595440023,0.205186439737796,1.55428835065123,-3.96718681922906
